MSG_NO,X_COORD,Y_COORD,ANGLE,ADJACENT_DIST
0,0.5620767299332874,-0.06652617826505147,-0.11780974781140685,0
0,0.5514323855409622,-0.06282779731888052,-0.11344642471522093,0.011268544234524051
0,0.5467309964730668,-0.05987679524314437,-0.109083101619035,0.005550808267155837
0,0.5449979755068919,-0.05728160833258437,-0.10471977852284908,0.0031206340333245937
0,0.5382779756433007,-0.05420175480766942,-0.10035645542666316,0.007392150965828311
0,0.5325369910282218,-0.05127749261103815,-0.09599313233047724,0.006442842054964498
0,0.5317598097584092,-0.04886187498890368,-0.09162980923429132,0.0025375616687115547
0,0.5309717653890853,-0.04645402271777619,-0.08726648613810539,0.002533528465914071
0,0.5311694041877149,-0.04413678649305393,-0.08290316304191947,0.002325649332098202
0,0.5283661573749087,-0.04158333096363064,-0.07853983994573355,0.0037918765584141097
0,0.5275453312985118,-0.039203402618282826,-0.07417651684954762,0.002517501614037834
0,0.5307040790921207,-0.037110456961431934,-0.0698131937533617,0.0037892095674639348
0,0.5268695077964015,-0.03453286453709577,-0.06544987065717578,0.004620380907235752
0,0.5290114138385604,-0.03235573676622103,-0.06108654756098986,0.003054119647975645
0,0.5291475561168086,-0.03004718836707334,-0.056723224464803934,0.002312559281647492
0,0.5282750075119449,-0.027685732606565976,-0.05235990136861801,0.0025175016140378294
0,0.5313873462405949,-0.025524377294659863,-0.04799657827243209,0.003789209567463853
0,0.5284964929452138,-0.02307466784847166,-0.043633255176246166,0.0037892095674638207
0,0.5305906358512112,-0.020846975565967683,-0.039269932080060244,0.0030574576720319544
0,0.5306765468121923,-0.018531646087913065,-0.03490660898387432,0.002316922805180476
0,0.5277537327154699,-0.016124347541781905,-0.0305432858876884,0.0037865457258832516
0,0.5308180573418635,-0.013899972771586278,-0.026179962791502476,0.0037865457258833136
0,0.5298738454709205,-0.011561901185210435,-0.021816639695316553,0.0025215302497189375
0,0.5299192496042882,-0.009249787672467794,-0.01745331659913063,0.0023125592816474953
0,0.5319544273462162,-0.006963677739623223,-0.013089993502944708,0.0030607592303691683
0,0.5319797482030462,-0.004642529776509176,-0.008726670406758785,0.0023212860686393417
0,0.5319949409324595,-0.0023212934263216176,-0.004363347310572863,0.00232128606863934
0,0.5320000052452085,-1.2882053979090811e-08,-2.421438694000244e-08,0.0023212860686393404
0,0.5369948886806827,0.002343084066837104,0.004363298881798983,0.005517151787460344
0,0.5339796465262036,0.00465995681111612,0.008726621977984905,0.003802576043070131
0,0.5379538960093483,0.007042189174329407,0.013089945074170828,0.004633539682210235
0,0.5469166804244722,0.009546452845881879,0.01745326817035675,0.009306064743415715
0,0.548869377948526,0.011976359041591594,0.021816591266542673,0.0031172859574306482
0,0.5538101784108552,0.014502016364325352,0.026179914362728596,0.0055489146795055
0,0.5567401919239835,0.017009937677110433,0.03054323745891452,0.0038567665859157094
0,0.5636564374047386,0.019683302705313512,0.03490656055510044,0.007414939792343863
0,0.5695605440588482,0.022378080737041818,0.039269883651286364,0.006490015718269588
1,0.5620767299332874,-0.06652617826505147,-0.11780974781140685,0
1,0.5573937991296085,-0.06350701474335961,-0.11344642471522093,0.005571821002397626
1,0.5497131270858584,-0.060203391732537366,-0.109083101619035,0.008361019557522801
1,0.5440034664180448,-0.05717708119180452,-0.10471977852284908,0.006462103406053548
1,0.5372830199372228,-0.05410156801262013,-0.10035645542666316,0.007390749773664965
1,0.5365185245513677,-0.05166087077866462,-0.09599313233047724,0.0025576270609359375
1,0.5307640176535786,-0.048770374524881636,-0.09162980923429132,0.006439667555847582
1,0.531967947259514,-0.046541177361876754,-0.08726648613810539,0.0025335284659140497
