MSG_NO,X_COORD,Y_COORD,ANGLE,ADJACENT_DIST
1,0.6212411243217831,-0.6104919748287861,-0.7766715353354812,0.003931919024021649
1,0.6238989758355205,-0.6077754962404565,-0.7723082122392952,0.0038004513666049454
1,0.6272642797387088,-0.6057420959230942,-0.7679448891431093,0.0039319190240216595
1,0.6277342847780099,-0.6009248691623031,-0.7635815660469234,0.00484010107351596
1,0.630350330240881,-0.5981801499788361,-0.7592182429507375,0.003791724839687234
1,0.6336827363220915,-0.596109216489993,-0.7548549198545516,0.003923480063068987
1,0.6377404015245002,-0.5947025674005398,-0.7504915967583656,0.004294567330441784
1,0.6366575929264251,-0.5885202471085589,-0.7461282736621797,0.006276428813641149
1,0.6384821604114939,-0.5850611293318826,-0.7417649505659938,0.003910823736821703
1,0.6462104334956799,-0.5869762521596941,-0.7374016274698079,0.007962028655396714
1,0.6547105672072495,-0.5895040645324171,-0.7330383043736219,0.008868038594089148
1,0.6595147111138596,-0.588639407214416,-0.728674981277436,0.004881334956033223
1,0.6658216237512229,-0.5890692343025865,-0.7243116581812501,0.0063215424020612
1,0.6721447722397252,-0.5894551671392871,-0.7199483350850642,0.006334915229274449
1,0.676974493628185,-0.5884849713422464,-0.7155850119888783,0.004926204276594784
1,0.696202231824646,-0.5998862448338333,-0.7112216888926923,0.022353857684561083
2,0.6189041601232351,-0.6465157433818706,-0.8072147970087826,0
2,0.6161619800083954,-0.6380544314817501,-0.8028514739125967,0.008894568615359734
2,0.6140555899688483,-0.6303457178689132,-0.7984881508164108,0.007991316822867148
2,0.6153983374493897,-0.6262339204377816,-0.7941248277202249,0.004325488285865647
2,0.6181249315591497,-0.6235427858834894,-0.7897615046240389,0.003830994730965246
2,0.6173042269913188,-0.6173042493752701,-0.785398181527853,0.006292288435223266
2,0.6214121924809906,-0.6160128951864305,-0.7810348584316671,0.004306155606264983
2,0.6198146418146179,-0.6090901743220847,-0.7766715353354812,0.0071046627152369
2,0.6196011768890013,-0.6035887657141492,-0.7723082122392952,0.0055055484691295675
2,0.6265449492122729,-0.6050474464829472,-0.7679448891431093,0.007095331117199081
2,0.6248448231247384,-0.5981588112807336,-0.7635815660469234,0.0070953311171989535
2,0.6281741919467437,-0.5961150717696054,-0.7592182429507375,0.003906605680419663
2,0.6336827363220915,-0.596109216489993,-0.7548549198545516,0.005508547487266925
2,0.6355463687049564,-0.5926565986213553,-0.7504915967583656,0.0039234800630689
2,0.6395948888667025,-0.5912354556473546,-0.7461282736621797,0.004290706567992743
2,0.6443803909592398,-0.5904658620547203,-0.7417649505659938,0.004846989227912853
2,0.6462104334956799,-0.5869762521596941,-0.7374016274698079,0.003940359489265519
2,0.6502517114400885,-0.5854892926170691,-0.7330383043736219,0.0043061556062650086
2,0.6565304756153602,-0.585975875097205,-0.728674981277436,0.006297590180271303
2,0.6628257948461669,-0.5864187486826387,-0.7243116581812501,0.006310878007887645
2,0.6728966023552767,-0.5901145044795836,-0.7199483350850642,0.010727524168986749
2,0.6799933380179289,-0.5911092128327404,-0.7155850119888783,0.0071661078538771674
2,0.6855962781435219,-0.590747570127238,-0.7112216888926923,0.005614599139513202
3,0.6195957054804759,-0.6472381411124494,-0.8072147970087826,0
3,0.616856629422459,-0.6387737620333747,-0.8028514739125967,0.008896530270047939
3,0.6154511944867046,-0.6317783460316402,-0.7984881508164108,0.007135200935920569
3,0.6146973954444547,-0.6255206366457433,-0.7941248277202249,0.006302946910330016
3,0.6160128726535211,-0.6214122148181163,-0.7897615046240389,0.004313885742726113
3,0.6165970871798238,-0.6165971095381336,-0.785398181527853,0.004850417040838825
3,0.6192816214922024,-0.6139008362035459,-0.7810348584316671,0.003804814630063812
3,0.6226676493419874,-0.611893817112936,-0.7766715353354812,0.003936154243623019
3,0.6238989758355205,-0.6077754962404565,-0.7723082122392952,0.004298456902468271
3,0.6272642797387088,-0.6057420959230942,-0.7679448891431093,0.0039319190240216595
3,0.628456639427266,-0.6016163733283477,-0.7635815660469234,0.00429456733044184
3,0.6310756952603666,-0.598868495705536,-0.7592182429507375,0.003796088103146068
3,0.6365962260556257,-0.5988499540590626,-0.7548549198545516,0.00552056193281614
3,0.6362777129781376,-0.5933385882144169,-0.7504915967583656,0.005520561932816125
3,0.6403292019095138,-0.591914247667134,-0.7461282736621797,0.004294567330441795
3,0.6473295062331129,-0.5931682284161391,-0.7417649505659938,0.007111731740010721
3,0.6499115205412777,-0.590338083059251,-0.7374016274698079,0.003830994730965212
3,0.6524811614711103,-0.5874966985163895,-0.7330383043736219,0.0038309947309652184
3,0.6565304756153602,-0.585975875097205,-0.728674981277436,0.0043254882858657475
3,0.6643237316193145,-0.5877440112402293,-0.7243116581812501,0.007991316822867122
3,0.6706411120086225,-0.5881364924586943,-0.7199483350850642,0.006329560528983183
3,0.6777291934795721,-0.5891410219388283,-0.7155850119888783,0.007158909024095531
3,0.6871114337355643,-0.592053111759972,-0.7112216888926923,0.009823782334089521
4,0.6216702179000304,-0.6494052051354415,-0.8072147970087826,0
4,0.6126886915332129,-0.6344577358476339,-0.8028514739125967,0.0174383099521654
4,0.6140555899688483,-0.6303457178689132,-0.7984881508164108,0.0043332554956596134
4,0.6168001379043656,-0.6276604029957773,-0.7941248277202249,0.003839721257882815
4,0.616716878301215,-0.6221223910631247,-0.7897615046240389,0.005538637768234993
4,0.6187184223206134,-0.6187184447558446,-0.785398181527853,0.003948800947684668
4,0.6199918400420293,-0.6146048838395396,-0.7810348584316671,0.004306155606265087
4,0.6212411243217831,-0.6104919748287861,-0.7766715353354812,0.004298456902468244
4,0.6203174695976008,-0.6042865472032749,-0.7723082122392952,0.006273792319240603
4,0.6243869147569726,-0.6029634567576397,-0.7679448891431093,0.004279129845244898
4,0.628456639427266,-0.6016163733283477,-0.7635815660469234,0.004286874462527226
4,0.6310756952603666,-0.598868495705536,-0.7592182429507375,0.003796088103146068
4,0.6314976081683676,-0.5940536531031685,-0.7548549198545516,0.004833292851412096
4,0.6362777129781376,-0.5933385882144169,-0.7504915967583656,0.004833292851412116
4,0.6410635587213569,-0.5925930801465915,-0.7461282736621797,0.004843562919698965
4,0.6451176587914198,-0.5911414435779961,-0.7417649505659938,0.004306155606264989
4,0.644729972205178,-0.5856314957541601,-0.7374016274698079,0.005523570033098851
4,0.651737981930848,-0.5868275366277541,-0.7330383043736219,0.007109339919176196
4,0.6565304756153602,-0.585975875097205,-0.728674981277436,0.004867578769645793
4,0.6673195158831314,-0.5903944573649437,-0.7243116581812501,0.011658784634616302
4,0.6713929421241739,-0.5887958297989907,-0.7199483350850642,0.004375889787898912
4,0.6777291934795721,-0.5891410219388283,-0.7155850119888783,0.006345647236664739
4,0.6848387229246962,-0.5900948187646281,-0.7112216888926923,0.007173223634879399
5,0.6244362756768258,-0.6522946668890125,-0.8072147970087826,0
5,0.61407799036134,-0.6358963969508827,-0.8028514739125967,0.019395807063403638
5,0.616148975949857,-0.6324946387655418,-0.7984881508164108,0.003982579573514998
5,0.6146973954444547,-0.6255206366457433,-0.7941248277202249,0.007123467661933877
5,0.6153088670058272,-0.6207020385731079,-0.7897615046240389,0.004857240456882179
5,0.6208397574614031,-0.6208397799735556,-0.785398181527853,0.005532605346938952
5,0.6214121924809906,-0.6160128951864305,-0.7810348584316671,0.0048607096806771895
5,0.6212411243217831,-0.6104919748287861,-0.7766715353354812,0.00552357003309879
5,0.6224663904183214,-0.6063799332622052,-0.7723082122392952,0.004290706567992706
5,0.6243869147569726,-0.6029634567576397,-0.7679448891431093,0.003919276137451832
5,0.6306237464312813,-0.6036909270438726,-0.7635815660469234,0.006279114774473512
5,0.630350330240881,-0.5981801499788361,-0.7592182429507375,0.00551755564300949
5,0.6336827363220915,-0.596109216489993,-0.7548549198545516,0.003923480063068987
5,0.6355463687049564,-0.5926565986213553,-0.7504915967583656,0.0039234800630689
5,0.6395948888667025,-0.5912354556473546,-0.7461282736621797,0.004290706567992743
5,0.6465921944557799,-0.5924926066245481,-0.7417649505659938,0.007109339919176213
5,0.6513919377113416,-0.5916827993885995,-0.7374016274698079,0.004867578769645676
5,0.6509948466854683,-0.5861584146224116,-0.7330383043736219,0.005538637768234887
5,0.6557844278578563,-0.5853100019903124,-0.728674981277436,0.0048641434807373315
5,0.6643237316193145,-0.5877440112402293,-0.7243116581812501,0.008879420575642036
5,0.6713929421241739,-0.5887958297989907,-0.7199483350850642,0.007147031512633035
5,0.6792385931823461,-0.5904531231319923,-0.7155850119888783,0.008018781810113734
5,0.6969597870434717,-0.6005389961964434,-0.7112216888926923,0.020390329750541426
6,0.6195957054804759,-0.6472381411124494,-0.8072147970087826,0
6,0.6147726397754036,-0.6366157275025073,-0.8028514739125967,0.011666089048868414
6,0.6147533714320006,-0.631062010602815,-0.7984881508164108,0.005553750324869261
6,0.6160992376768776,-0.6269471617167794,-0.7941248277202249,0.004329357608699827
6,0.6181249315591497,-0.6235427858834894,-0.7897615046240389,0.003961465703368364
6,0.6187184223206134,-0.6187184447558446,-0.785398181527853,0.00486070968067712
6,0.6192816214922024,-0.6139008362035459,-0.7810348584316671,0.004850417040838917
6,0.6205278830682005,-0.6097910745754354,-0.7766715353354812,0.004294567330441869
6,0.6217500550147999,-0.6056821101815262,-0.7723082122392952,0.004286874462527197
6,0.6265449492122729,-0.6050474464829472,-0.7679448891431093,0.00483671462619561
6,0.6277342847780099,-0.6009248691623031,-0.7635815660469234,0.0042907065679926625
6,0.6274488269272583,-0.5954267260429055,-0.7592182429507375,0.00550554846912963
6,0.6336827363220915,-0.596109216489993,-0.7548549198545516,0.006271157752230028
6,0.6355463687049564,-0.5926565986213553,-0.7504915967583656,0.0039234800630689
6,0.6403292019095138,-0.591914247667134,-0.7461282736621797,0.004840101073515957
6,0.6421685435175468,-0.5884390772165773,-0.7417649505659938,0.003931919024021697
6,0.6462104334956799,-0.5869762521596941,-0.7374016274698079,0.004298456902468339
6,0.6524811614711103,-0.5874966985163895,-0.7330383043736219,0.006292288435223242
6,0.6610068066288672,-0.5899711534282011,-0.728674981277436,0.008877474441899099
6,0.6658216237512229,-0.5890692343025865,-0.7243116581812501,0.004898563261904298
6,0.6721447722397252,-0.5894551671392871,-0.7199483350850642,0.006334915229274449
6,0.6762197937767979,-0.5878289207456645,-0.7155850119888783,0.0043875366506020575
6,0.6863538785167386,-0.591400360397362,-0.7112216888926923,0.010744992075474797
7,0.6209787137601789,-0.6486828504611108,-0.8072147970087826,0
7,0.6133833409472765,-0.6351770663992583,-0.8028514739125967,0.015495027953907224
7,0.6119622039878397,-0.6281967969722848,-0.7984881508164108,0.007123467661933909
7,0.6146973954444547,-0.6255206366457433,-0.7941248277202249,0.0038266312074322043
7,0.616716878301215,-0.6221223910631247,-0.7897615046240389,0.00395302214116436
7,0.6180113246559661,-0.6180113470655574,-0.785398181527853,0.004310020198939072
7,0.6214121924809906,-0.6160128951864305,-0.7810348584316671,0.00394458006338726
7,0.6226676493419874,-0.611893817112936,-0.7766715353354812,0.004306155606265
7,0.6224663904183214,-0.6063799332622052,-0.7723082122392952,0.005517555643009436
7,0.6243869147569726,-0.6029634567576397,-0.7679448891431093,0.003919276137451832
7,0.6277342847780099,-0.6009248691623031,-0.7635815660469234,0.003919276137451802
7,0.630350330240881,-0.5981801499788361,-0.7592182429507375,0.003791724839687234
7,0.6336827363220915,-0.596109216489993,-0.7548549198545516,0.003923480063068987
7,0.6377404015245002,-0.5947025674005398,-0.7504915967583656,0.004294567330441784
7,0.6425321848069798,-0.5939506641861504,-0.7461282736621797,0.00485041704083892
7,0.6451176587914198,-0.5911414435779961,-0.7417649505659938,0.0038179046805144933
7,0.6491712678358079,-0.5896656848183911,-0.7374016274698079,0.004313885742726174
7,0.6539674319618698,-0.5888349425270746,-0.7330383043736219,0.004867578769645612
7,0.6572765233728639,-0.5866417482040974,-0.728674981277436,0.003969910238866142
7,0.6650726776852687,-0.5884066227714079,-0.7243116581812501,0.007993422564907144
7,0.6713929421241739,-0.5887958297989907,-0.7199483350850642,0.006332236941872094
7,0.680748037869316,-0.5917652634293223,-0.7155850119888783,0.009815057436700069
7,0.6969597870434717,-0.6005389961964434,-0.7112216888926923,0.01843364310044519
8,0.6189041601232351,-0.6465157433818706,-0.8072147970087826,0
8,0.6119940007142847,-0.6337383624200154,-0.8028514739125967,0.014526244087908152
8,0.613357808505696,-0.6296294251350116,-0.7984881508164108,0.0043293576086999306
8,0.6160992376768776,-0.6269471617167794,-0.7941248277202249,0.003835357994423987
8,0.6153088670058272,-0.6207020385731079,-0.7897615046240389,0.006294938353731391
8,0.6208397574614031,-0.6208397799735556,-0.785398181527853,0.005532605346938952
8,0.6192816214922024,-0.6139008362035459,-0.7810348584316671,0.007111731740010527
8,0.62338089059557,-0.6125947173662867,-0.7766715353354812,0.004302319560291527
8,0.6253316039476415,-0.609171100810261,-0.7723082122392952,0.003940359489265283
8,0.6243869147569726,-0.6029634567576397,-0.7679448891431093,0.0062791147744735015
8,0.6306237464312813,-0.6036909270438726,-0.7635815660469234,0.006279114774473512
8,0.6332518335545039,-0.6009335739147665,-0.7592182429507375,0.0038091781535968513
8,0.6365962260556257,-0.5988499540590626,-0.7548549198545516,0.003940359489265373
8,0.6355463687049564,-0.5926565986213553,-0.7504915967583656,0.0062817077323394
8,0.6417978717641684,-0.5932718721663709,-0.7461282736621797,0.006281707732339393
8,0.6465921944557799,-0.5924926066245481,-0.7417649505659938,0.004857240456882226
8,0.6513919377113416,-0.5916827993885995,-0.7374016274698079,0.004867578769645676
8,0.6539674319618698,-0.5888349425270746,-0.7330383043736219,0.003839721257882924
8,0.6572765233728639,-0.5866417482040974,-0.728674981277436,0.003969910238866142
8,0.6650726776852687,-0.5884066227714079,-0.7243116581812501,0.007993422564907144
8,0.6728966023552767,-0.5901145044795836,-0.7199483350850642,0.008008161909644526
8,0.6784838933309592,-0.5897970725354104,-0.7155850119888783,0.005596300875232147
8,0.6855962781435219,-0.590747570127238,-0.7112216888926923,0.007175615889527731
9,0.6175211518435321,-0.6450710340332092,-0.8072147970087826,0
9,0.6147726397754036,-0.6366157275025073,-0.8028514739125967,0.008890811386863304
9,0.6112644225246874,-0.6274805042383832,-0.7984881508164108,0.009785698358503445
9,0.6146973954444547,-0.6255206366457433,-0.7941248277202249,0.003953022141164359
9,0.617420883948909,-0.6228325673081332,-0.7897615046240389,0.0038266312074323
9,0.6173042269913188,-0.6173042493752701,-0.785398181527853,0.005529548626476688
9,0.6185714452727218,-0.6131968305301003,-0.7810348584316671,0.004298456902468307
9,0.6198146418146179,-0.6090901743220847,-0.7766715353354812,0.004290706567992716
9,0.6217500550147999,-0.6056821101815262,-0.7723082122392952,0.003919276137451836
9,0.6236675842305367,-0.6022688073174927,-0.7679448891431093,0.00391504211150069
9,0.627011887072507,-0.6002333237788676,-0.7635815660469234,0.0039150421115007284
9,0.630350330240881,-0.5981801499788361,-0.7592182429507375,0.003919276137451848
9,0.6358678644758152,-0.5981647798768176,-0.7548549198545516,0.005517555643009565
9,0.6348149808396983,-0.5919745683780231,-0.7504915967583656,0.006279114774473425
9,0.6410635587213569,-0.5925930801465915,-0.7461282736621797,0.006279114774473403
9,0.6429058113497268,-0.5891146587398532,-0.7417649505659938,0.003936154243622931
9,0.6484310592507758,-0.5889933266537168,-0.7374016274698079,0.0055265799409013215
9,0.6539674319618698,-0.5888349425270746,-0.7330383043736219,0.0055386377682349166
9,0.6572765233728639,-0.5866417482040974,-0.728674981277436,0.003969910238866142
9,0.6628257948461669,-0.5864187486826387,-0.7243116581812501,0.005553750324869223
9,0.6713929421241739,-0.5887958297989907,-0.7199483350850642,0.008890811386863422
9,0.6762197937767979,-0.5878289207456645,-0.7155850119888783,0.004922744152791506
9,0.6863538785167386,-0.591400360397362,-0.7112216888926923,0.010744992075474797
10,0.6189041601232351,-0.6465157433818706,-0.8072147970087826,0
10,0.6161619800083954,-0.6380544314817501,-0.8028514739125967,0.008894568615359734
10,0.616148975949857,-0.6324946387655418,-0.7984881508164108,0.005559807924087089
10,0.6139964952169666,-0.6248073953667455,-0.7941248277202249,0.0079829120236792
10,0.6160128726535211,-0.6214122148181163,-0.7897615046240389,0.003948800947684757
10,0.6173042269913188,-0.6173042493752701,-0.785398181527853,0.004306155606264998
10,0.6192816214922024,-0.6139008362035459,-0.7810348584316671,0.003936154243622917
10,0.6212411243217831,-0.6104919748287861,-0.7766715353354812,0.003931919024021649
10,0.6224663904183214,-0.6063799332622052,-0.7723082122392952,0.004290706567992706
10,0.625825618685837,-0.6043527970428001,-0.7679448891431093,0.00392348006306895
10,0.6226777161207232,-0.5960842575652087,-0.7635815660469234,0.008847487533302197
10,0.6267234619077728,-0.5947383803162055,-0.7592182429507375,0.0042637359841826705
10,0.6322259697481782,-0.5947388272854135,-0.7548549198545516,0.0055025078585590765
10,0.6348149808396983,-0.5919745683780231,-0.7504915967583656,0.003787361316154202
10,0.638860575823891,-0.5905566636275752,-0.7461282736621797,0.004286874462527157
10,0.6443803909592398,-0.5904658620547203,-0.7417649505659938,0.005520561932816161
10,0.6491712678358079,-0.5896656848183911,-0.7374016274698079,0.004857240456882312
10,0.6532242967164901,-0.588165820521732,-0.7330383043736219,0.004321647372939648
10,0.6587686633563558,-0.5879735341075234,-0.728674981277436,0.005547700019138084
10,0.6650726776852687,-0.5884066227714079,-0.7243116581812501,0.006318873511150913
10,0.6744003073995234,-0.5914332184602504,-0.7199483350850642,0.009806373312798562
10,0.680748037869316,-0.5917652634293223,-0.7155850119888783,0.006356409047459102
10,0.6855962781435219,-0.590747570127238,-0.7112216888926923,0.004953900827987853
11,0.6209787137601789,-0.6486828504611108,-0.8072147970087826,0
11,0.6119940007142847,-0.6337383624200154,-0.8028514739125967,0.017437396346000392
11,0.6119622039878397,-0.6281967969722848,-0.7984881508164108,0.005541656669561338
11,0.6139964952169666,-0.6248073953667455,-0.7941248277202249,0.003953022141164329
11,0.6160128726535211,-0.6214122148181163,-0.7897615046240389,0.003948800947684757
11,0.620132617649908,-0.6201326401364191,-0.785398181527853,0.004313885742726069
11,0.6207020162615099,-0.6153088895129851,-0.7810348584316671,0.004857240456882274
11,0.6212411243217831,-0.6104919748287861,-0.7766715353354812,0.004846989227912864
11,0.6217500550147999,-0.6056821101815262,-0.7723082122392952,0.0048367146261957305
11,0.6229482537041008,-0.6015741578773456,-0.7679448891431093,0.004279129845244841
11,0.627011887072507,-0.6002333237788676,-0.7635815660469234,0.004279129845244892
11,0.6296249219857146,-0.5974917632230053,-0.7592182429507375,0.0037873613161542837
11,0.6358678644758152,-0.5981647798768176,-0.7548549198545516,0.006279114774473559
11,0.6377404015245002,-0.5947025674005398,-0.7504915967583656,0.0039361542436229715
11,0.6395948888667025,-0.5912354556473546,-0.7461282736621797,0.003931919024021711
11,0.6414312756853668,-0.5877634956933014,-0.7417649505659938,0.0039276993864491416
11,0.6484310592507758,-0.5889933266537168,-0.7374016274698079,0.007107000362583775
11,0.6532242967164901,-0.588165820521732,-0.7330383043736219,0.004864143480737303
11,0.6572765233728639,-0.5866417482040974,-0.728674981277436,0.004329357608699802
11,0.6643237316193145,-0.5877440112402293,-0.7243116581812501,0.0071328905690234345
11,0.6713929421241739,-0.5887958297989907,-0.7199483350850642,0.007147031512633035
11,0.6799933380179289,-0.5911092128327404,-0.7155850119888783,0.008906096259875023
11,0.6848387229246962,-0.5900948187646281,-0.7112216888926923,0.004950429296550866
12,0.6182126559833836,-0.6457933887075399,-0.8072147970087826,0
12,0.6133833409472765,-0.6351770663992583,-0.8028514739125967,0.011663129214378396
12,0.6140555899688483,-0.6303457178689132,-0.7984881508164108,0.004877893743068991
12,0.6160992376768776,-0.6269471617167794,-0.7941248277202249,0.0039656878184924785
12,0.617420883948909,-0.6228325673081332,-0.7897615046240389,0.0043216473729398245
12,0.6165970871798238,-0.6165971095381336,-0.785398181527853,0.0062896402693797425
12,0.615730698064453,-0.6103807658737701,-0.7810348584316671,0.006276428813641192
12,0.6191013580479964,-0.6083892322912855,-0.7766715353354812,0.003915042111500778
12,0.626047896656241,-0.6098688822993866,-0.7723082122392952,0.007102377262741511
12,0.625825618685837,-0.6043527970428001,-0.7679448891431093,0.005520561932816105
12,0.627011887072507,-0.6002333237788676,-0.7635815660469234,0.004286874462527115
12,0.6296249219857146,-0.5974917632230053,-0.7592182429507375,0.0037873613161542837
12,0.6329543747422809,-0.595424042307748,-0.7548549198545516,0.003919276137451816
12,0.6377404015245002,-0.5947025674005398,-0.7504915967583656,0.004840101073516068
12,0.638860575823891,-0.5905566636275752,-0.7461282736621797,0.00429456733044182
12,0.6429058113497268,-0.5891146587398532,-0.7417649505659938,0.004294567330441802
12,0.6506517291263096,-0.5910104412239252,-0.7374016274698079,0.00797453656512378
12,0.6509948466854683,-0.5861584146224116,-0.7330383043736219,0.004864143480737264
12,0.6542922878743644,-0.5839782160868864,-0.728674981277436,0.003953022141164319
12,0.6628257948461669,-0.5864187486826387,-0.7243116581812501,0.008875637475062296
12,0.6713929421241739,-0.5887958297989907,-0.7199483350850642,0.008890811386863422
12,0.6784838933309592,-0.5897970725354104,-0.7155850119888783,0.0071612901096270755
12,0.6871114337355643,-0.592053111759972,-0.7112216888926923,0.008917632332399361
13,0.6189041601232351,-0.6465157433818706,-0.8072147970087826,0
13,0.6119940007142847,-0.6337383624200154,-0.8028514739125967,0.014526244087908152
13,0.6140555899688483,-0.6303457178689132,-0.7984881508164108,0.003969910238866271
13,0.6160992376768776,-0.6269471617167794,-0.7941248277202249,0.0039656878184924785
13,0.6160128726535211,-0.6214122148181163,-0.7897615046240389,0.005535620659716539
13,0.6187184223206134,-0.6187184447558446,-0.785398181527853,0.0038179046805144417
13,0.6171510928337606,-0.6117888191832094,-0.7810348584316671,0.007104662715236952
13,0.6183881167944137,-0.6076883320379347,-0.7766715353354812,0.004283015655795907
13,0.6188848841804019,-0.6028909842250236,-0.7723082122392952,0.004822999468569762
13,0.6229482537041008,-0.6015741578773456,-0.7679448891431093,0.004271417038415253
13,0.627011887072507,-0.6002333237788676,-0.7635815660469234,0.004279129845244892
13,0.6274488269272583,-0.5954267260429055,-0.7592182429507375,0.004826416707250481
13,0.6329543747422809,-0.595424042307748,-0.7548549198545516,0.00550554846912948
13,0.6348149808396983,-0.5919745683780231,-0.7504915967583656,0.003919276137451792
13,0.638860575823891,-0.5905566636275752,-0.7461282736621797,0.004286874462527157
13,0.6443803909592398,-0.5904658620547203,-0.7417649505659938,0.005520561932816161
13,0.6491712678358079,-0.5896656848183911,-0.7374016274698079,0.004857240456882312
13,0.6524811614711103,-0.5874966985163895,-0.7330383043736219,0.0039572588309694885
13,0.6572765233728639,-0.5866417482040974,-0.728674981277436,0.004870978937059559
13,0.6628257948461669,-0.5864187486826387,-0.7243116581812501,0.005553750324869223
13,0.6698892370799272,-0.587477115818324,-0.7199483350850642,0.007142293552043886
13,0.680748037869316,-0.5917652634293223,-0.7155850119888783,0.011674834667666292
13,0.6848387229246962,-0.5900948187646281,-0.7112216888926923,0.004418607201383232
14,0.6223617220398819,-0.6501275598097722,-0.8072147970087826,0
14,0.6119940007142847,-0.6337383624200154,-0.8028514739125967,0.019393180156066652
14,0.6126600270425437,-0.62891313240111,-0.7984881508164108,0.00487097893705972
14,0.6153983374493897,-0.6262339204377816,-0.7941248277202249,0.0038309947309651594
14,0.616716878301215,-0.6221223910631247,-0.7897615046240389,0.0043177799592613135
14,0.6187184223206134,-0.6187184447558446,-0.785398181527853,0.003948800947684668
14,0.6207020162615099,-0.6153088895129851,-0.7810348584316671,0.003944580063387216
14,0.6226676493419874,-0.611893817112936,-0.7766715353354812,0.0039403594892655
14,0.6224663904183214,-0.6063799332622052,-0.7723082122392952,0.005517555643009436
14,0.625825618685837,-0.6043527970428001,-0.7679448891431093,0.00392348006306895
14,0.627011887072507,-0.6002333237788676,-0.7635815660469234,0.004286874462527115
14,0.6296249219857146,-0.5974917632230053,-0.7592182429507375,0.0037873613161542837
14,0.6322259697481782,-0.5947388272854135,-0.7548549198545516,0.0037873613161542555
14,0.6348149808396983,-0.5919745683780231,-0.7504915967583656,0.003787361316154202
14,0.6395948888667025,-0.5912354556473546,-0.7461282736621797,0.0048367146261956255
14,0.6443803909592398,-0.5904658620547203,-0.7417649505659938,0.004846989227912853
14,0.6469506420807118,-0.5876486103243683,-0.7374016274698079,0.0038135414170557187
14,0.6509948466854683,-0.5861584146224116,-0.7330383043736219,0.004310020198939128
14,0.6557844278578563,-0.5853100019903124,-0.728674981277436,0.0048641434807373315
14,0.6598299659411109,-0.5837682630626909,-0.7243116581812501,0.004329357608699758
14,0.6713929421241739,-0.5887958297989907,-0.7199483350850642,0.012608681354449026
14,0.6784838933309592,-0.5897970725354104,-0.7155850119888783,0.0071612901096270755
14,0.696202231824646,-0.5998862448338333,-0.7112216888926923,0.020389480538849727
15,0.6175211518435321,-0.6450710340332092,-0.8072147970087826,0
15,0.6126886915332129,-0.6344577358476339,-0.8028514739125967,0.011661679597156933
15,0.616148975949857,-0.6324946387655418,-0.7984881508164108,0.003978356243197431
15,0.6168001379043656,-0.6276604029957773,-0.7941248277202249,0.00487789374306883
15,0.6160128726535211,-0.6214122148181163,-0.7897615046240389,0.006297590180271374
15,0.6165970871798238,-0.6165971095381336,-0.785398181527853,0.004850417040838825
15,0.6192816214922024,-0.6139008362035459,-0.7810348584316671,0.003804814630063812
